Impression_ID,Campaign_ID,CPF,Impression_Date,Email_Opened,Email_Clicked
52735,2,62594006324,2023-11-17,No,No
28212,6,62243958965,2024-11-03,Yes,No
51295,9,43833857864,2024-06-14,No,No
60726,3,89414077015,2024-06-14,No,No
94743,2,79270217995,2023-03-09,Yes,No
84561,8,13687839480,2024-10-29,No,No
93872,3,54815850211,2023-08-18,No,No
52580,2,29393466062,2024-12-07,No,No
93989,9,31098848198,2023-01-11,Yes,Yes
51226,4,23633069842,2024-12-16,No,No
69017,12,63313803645,2023-01-26,Yes,Yes
20870,11,12497059478,2024-10-28,No,No
67076,4,00142855936,2024-08-17,No,No
57924,5,58017920518,2024-09-26,No,No
73672,10,58120513738,2024-06-03,No,No
57451,2,15337981142,2024-02-05,Yes,Yes
39878,8,69364186884,2023-12-04,Yes,No
40916,3,42099627530,2023-07-28,No,No
43514,11,13141901967,2024-09-27,Yes,Yes
39150,14,96685278620,2024-02-09,Yes,Yes
93053,6,23031166849,2024-07-26,No,No
70302,6,64483687921,2024-11-16,No,No
87533,11,63888465336,2023-01-09,Yes,Yes
91340,11,20566445431,2023-10-06,No,No
93824,2,05952284340,2023-02-25,Yes,Yes
88110,13,50688113912,2024-03-30,No,No
77089,2,96348060070,2023-07-26,Yes,No
52528,10,62463207601,2024-06-05,No,No
55166,7,53827262377,2023-08-31,No,No
39673,15,80462292013,2023-05-17,No,No
28816,15,98138068788,2024-05-05,Yes,Yes
56848,5,96773082789,2023-05-10,No,No
92276,10,08795099551,2023-09-02,No,No
67781,10,65462112089,2024-09-20,No,No
18176,6,33856654297,2023-02-15,Yes,Yes
80975,4,52044640996,2023-01-18,No,No
47745,14,22693172033,2024-07-17,Yes,Yes
78077,13,20256193805,2024-03-09,Yes,Yes
76211,2,55930622277,2024-08-23,Yes,No
51493,12,41002855806,2023-06-02,Yes,No
98113,6,78655792798,2023-12-14,Yes,No
55920,8,05043429428,2024-09-01,No,No
44227,1,20303159963,2024-12-10,No,No
12340,15,17600819557,2024-11-10,No,No
13129,8,41355109847,2023-12-16,No,No
92355,2,94231097422,2023-12-08,No,No
17848,15,39874263153,2023-12-03,No,No
57711,15,34583526710,2023-10-19,No,No
85023,11,67898167114,2024-08-02,No,No
72319,12,93166921587,2024-12-12,Yes,No
48076,1,82800895378,2024-09-24,Yes,Yes
51316,10,42673806084,2023-06-21,Yes,No
73492,10,11334891178,2023-09-01,No,No
55233,10,68814363985,2023-06-28,No,No
89457,4,08536416978,2024-01-14,No,No
34111,8,86185385983,2024-12-18,No,No
73991,7,75262102893,2024-02-07,Yes,Yes
10537,12,27864358839,2024-11-02,No,No
21796,5,20747974970,2024-07-14,No,No
68429,14,98467474696,2023-11-08,No,No
64266,8,83652963055,2024-08-29,Yes,No
43169,2,09929818907,2024-07-14,Yes,No
56357,10,07892366147,2023-02-26,Yes,Yes
80812,4,83112397389,2024-10-23,Yes,No
69986,6,70596761129,2024-02-24,No,No
83929,2,17095667320,2024-04-03,Yes,No
55180,5,92105465978,2023-10-18,Yes,Yes
96696,6,58820455823,2024-07-21,Yes,Yes
76675,14,13872929990,2023-10-05,No,No
85575,8,59391003056,2024-05-27,Yes,Yes
99785,14,40184816193,2023-09-11,Yes,Yes
99805,12,98735015079,2023-10-12,No,No
39118,11,92618688013,2024-01-01,Yes,No
26833,6,49417809420,2024-11-27,Yes,Yes
99993,12,94922835535,2023-12-20,Yes,No
19912,14,91952555053,2023-08-19,Yes,Yes
85142,6,77090879100,2023-04-14,No,No
94636,9,83247781545,2023-07-23,No,No
42669,15,15009428205,2024-10-07,Yes,No
30371,15,43883351233,2024-08-31,No,No
26782,12,19149960001,2024-04-24,No,No
22444,13,84568048221,2023-03-22,No,No
55114,14,25035430636,2024-09-14,No,No
60829,1,30609740562,2023-09-19,Yes,Yes
90936,2,95105191934,2023-05-22,No,No
78082,13,35988133982,2023-10-13,No,No
12977,9,21190875506,2024-09-25,Yes,No
63744,12,04316305509,2023-04-20,No,No
83114,6,15925808650,2023-02-05,No,No
94043,1,76665375131,2023-03-15,No,No
96944,1,67458771098,2024-03-14,No,No
83680,15,41537306711,2024-11-20,No,No
39164,4,36539893096,2023-09-08,Yes,No
18582,11,63908404673,2023-11-24,Yes,Yes
83598,13,21476682509,2023-12-19,No,No
85758,15,06177793436,2024-08-28,No,No
23211,3,84663797920,2023-06-21,No,No
63628,7,35911759818,2023-12-23,No,No
36423,3,42909531035,2023-09-23,No,No
39727,11,94983258830,2023-09-23,No,No
38562,4,31948908645,2024-09-12,Yes,Yes
89802,9,63458266212,2024-03-18,No,No
25311,2,47567106736,2023-08-12,No,No
77174,10,97485961100,2024-04-05,Yes,Yes
75020,6,76425093630,2024-11-16,No,No
93135,7,41436368893,2023-12-25,Yes,Yes
13478,6,90679064048,2024-08-24,No,No
27525,7,64057903416,2023-01-24,No,No
77400,15,39061333280,2024-09-10,No,No
47110,15,83662985802,2024-11-08,No,No
50608,5,65736514268,2024-03-27,No,No
87407,3,18157485723,2023-06-18,No,No
36925,2,00692244670,2023-08-12,Yes,No
50947,15,69440146066,2024-10-25,No,No
88179,11,23744721728,2023-01-06,No,No
15821,10,75689310572,2023-07-10,No,No
90203,4,45252205886,2023-05-20,No,No
38918,6,24756590979,2023-08-08,No,No
48812,4,74959259216,2023-04-10,No,No
94809,13,71402710039,2023-08-31,No,No
68434,6,76029149881,2023-11-07,Yes,Yes
94368,10,22425131180,2023-05-16,No,No
79575,6,46197837203,2024-01-29,No,No
72521,12,32810165745,2024-08-24,No,No
14032,6,23256236834,2024-04-04,Yes,Yes
65647,7,47544602122,2024-04-28,Yes,Yes
93703,13,11664833793,2024-11-19,Yes,No
19992,4,56837389047,2024-08-01,Yes,No
76849,7,28479282255,2023-01-13,Yes,Yes
95254,11,84635157879,2023-08-03,Yes,No
74212,6,08790461533,2023-11-03,No,No
64643,15,74031943630,2024-10-12,No,No
89485,13,27635250995,2024-04-29,Yes,Yes
34362,15,54069668472,2023-04-21,No,No
86326,6,30022838421,2024-11-19,Yes,No
85794,3,05401794466,2024-06-14,Yes,Yes
65243,5,86600791059,2024-03-18,Yes,No
87802,2,34256478501,2024-09-29,No,No
12993,15,96653755911,2023-09-14,Yes,Yes
27145,6,48725167426,2024-09-24,Yes,Yes
94376,8,60470892584,2024-07-02,No,No
79857,15,44663353265,2023-07-26,No,No
64477,6,19069025062,2023-05-14,No,No
34667,4,86074930462,2024-05-22,Yes,No
14163,13,60305696015,2024-12-13,Yes,Yes
54901,14,41414403338,2023-02-12,Yes,Yes
68531,10,38491821937,2023-10-11,No,No
96942,8,83214000459,2024-12-14,Yes,Yes
73924,12,11445234199,2023-11-17,Yes,Yes
31477,6,56846969580,2023-01-22,No,No
60368,7,63322515909,2023-08-30,Yes,No
51301,11,64117999371,2023-11-26,No,No
57342,12,43564461219,2023-09-19,Yes,Yes
85568,10,36057492058,2023-11-30,No,No
80776,2,63003577832,2023-09-14,Yes,No
28568,15,18401811110,2024-08-11,Yes,Yes
81280,13,34208619180,2024-02-27,Yes,No
88401,3,81500481690,2023-06-07,Yes,Yes
76334,12,81294568334,2023-01-02,Yes,Yes
18002,9,85508987098,2024-07-02,No,No
75225,8,18692348569,2024-04-03,No,No
84250,8,37143910728,2024-10-17,Yes,No
36343,3,53803178831,2023-08-09,Yes,No
69779,13,01187429236,2024-05-09,Yes,Yes
22506,12,31717685986,2023-12-21,Yes,Yes
19478,10,59152315725,2024-10-31,No,No
59525,9,09003405667,2024-02-09,Yes,No
77411,4,23032875349,2024-03-28,No,No
95488,5,89264365858,2023-12-19,Yes,Yes
81556,4,95726490189,2023-01-21,No,No
89906,14,52936530700,2023-11-14,No,No
59288,15,01426098050,2024-03-11,Yes,Yes
69696,2,14987872602,2023-05-19,Yes,Yes
53859,3,22870380989,2023-12-16,Yes,Yes
35309,15,60419886359,2024-02-08,Yes,Yes
72442,13,58373968262,2023-03-28,Yes,Yes
20190,2,44934385169,2024-08-15,Yes,No
30940,13,04800814008,2024-07-26,Yes,No
72228,13,37757754681,2023-03-21,Yes,Yes
81887,2,83141081291,2023-09-18,Yes,Yes
95463,15,75981538098,2024-04-06,No,No
43678,11,70985607488,2024-08-29,Yes,No
34212,7,11110872712,2024-05-09,Yes,No
72431,4,37054975244,2024-03-24,No,No
43063,5,60023424292,2024-11-19,Yes,No
99207,4,76068738482,2024-05-25,No,No
32754,12,21095759258,2024-10-25,Yes,Yes
21837,10,43034941898,2023-07-24,No,No
45341,9,66951066484,2023-07-16,Yes,No
62390,12,91671356332,2024-08-27,No,No
73117,1,44435599337,2024-07-02,No,No
92629,6,50177011123,2024-12-28,No,No
42473,15,34778459843,2024-06-08,Yes,Yes
65407,3,81168350457,2023-01-28,No,No
29325,1,07533425735,2023-01-31,No,No
52864,6,60445803280,2023-03-17,Yes,No
40026,6,13624434042,2023-12-31,No,No
19667,2,06547574446,2024-02-02,No,No
17242,2,67833154490,2024-11-15,Yes,No
12967,3,75167647315,2023-03-29,No,No
77797,10,20995299269,2023-02-23,Yes,No
99333,13,96805915413,2024-10-27,No,No
90282,3,51896275523,2024-06-07,Yes,Yes
83136,12,92403078154,2023-03-06,No,No
69558,6,97609719673,2023-10-26,Yes,No
58714,15,51074310380,2024-09-10,No,No
24246,9,37719071736,2024-05-23,Yes,Yes
23940,8,01321210299,2024-10-13,Yes,Yes
13149,15,94398969538,2023-04-26,Yes,Yes
48119,5,24238734692,2024-08-17,No,No
25761,1,20186716536,2023-07-06,No,No
39913,2,47217162289,2023-02-28,No,No
77457,1,37802354366,2023-04-09,Yes,Yes
88945,13,32692132977,2024-01-22,Yes,Yes
98561,6,41228296643,2024-09-13,Yes,Yes
91438,1,98638903840,2024-06-06,No,No
67685,2,64823191949,2023-03-25,Yes,Yes
14531,3,17997780316,2024-02-23,Yes,No
58116,10,01806715020,2024-09-25,Yes,No
53837,7,75371842696,2023-04-17,No,No
57017,14,95604315072,2024-10-05,Yes,No
54856,2,93345757331,2023-03-26,No,No
64799,9,36688747907,2024-11-26,Yes,Yes
93100,15,94842643208,2023-11-05,Yes,Yes
75435,3,74683873574,2024-01-02,No,No
76386,1,30972565264,2023-05-16,No,No
24158,7,65794623264,2024-05-27,No,No
29434,6,79514236067,2024-08-09,Yes,Yes
50073,4,93839298251,2024-06-30,No,No
33340,7,78365891242,2024-08-07,No,No
68545,8,21968280354,2023-03-04,No,No
82632,5,69570738721,2024-01-03,No,No
31828,11,10236146647,2024-05-13,No,No
33986,12,88146438065,2024-09-13,No,No
43042,10,60417330464,2023-11-14,Yes,Yes
38286,7,98830702872,2024-12-28,Yes,Yes
24614,4,64683541575,2024-08-21,Yes,Yes
77186,11,30055908789,2024-01-29,No,No
64681,11,53117311191,2024-11-18,Yes,No
95738,8,36532121821,2023-05-23,No,No
62572,1,96381785393,2023-01-07,Yes,Yes
97177,12,56035394669,2024-11-19,No,No
45677,7,29881039296,2024-01-20,Yes,Yes
77746,10,09452795080,2024-01-24,Yes,No
63339,7,83674413973,2024-08-09,No,No
31203,11,90982189788,2023-09-17,No,No
98537,5,65074088470,2024-10-03,No,No
20820,5,26752153037,2023-07-09,No,No
13240,12,53696357253,2024-10-04,Yes,No
71783,11,83915793606,2024-10-19,No,No
45405,12,04854040614,2024-09-09,Yes,No
67068,15,57630175015,2023-04-18,Yes,No
16908,1,52805156495,2024-12-27,No,No
36880,1,22876855517,2024-02-13,No,No
54642,1,84647716140,2024-06-23,No,No
85642,13,00364928569,2024-05-09,No,No
55056,6,57940941336,2024-07-06,No,No
63439,5,27648295952,2023-07-09,Yes,No
90213,5,39296621242,2023-09-16,Yes,Yes
44637,10,63510490679,2024-02-29,No,No
53711,12,36157203799,2023-12-06,No,No
78870,3,71968856940,2024-10-29,No,No
54627,6,65954727106,2024-06-10,No,No
76245,15,54486662594,2023-04-15,No,No
12324,7,26331215259,2023-10-21,Yes,No
19751,12,42538722038,2024-10-13,Yes,Yes
67884,4,31354675378,2024-02-23,No,No
94238,6,42005544905,2023-12-04,Yes,No
21632,9,47609795133,2024-11-03,No,No
25243,6,65465627966,2024-10-08,No,No
17924,8,79735833075,2023-01-10,Yes,Yes
86233,6,23816737908,2024-11-26,Yes,No
37064,12,27243252363,2023-05-14,Yes,No
58109,10,87019627467,2024-06-01,Yes,No
14682,2,23367644593,2023-09-01,Yes,Yes
25796,7,39122706618,2024-02-28,No,No
71599,13,84298710704,2023-01-09,No,No
56343,6,90562972106,2023-09-07,No,No
95263,12,68992775046,2024-06-14,Yes,Yes
26612,5,31316493966,2023-06-22,No,No
75095,12,20406799159,2023-07-24,No,No
30377,5,03422833294,2023-05-08,Yes,No
47421,3,02603375516,2024-05-25,Yes,No
58361,14,59848793925,2023-10-16,Yes,Yes
28053,15,05930386419,2024-05-08,Yes,No
77209,9,19610354428,2023-11-27,No,No
53475,4,75721501401,2023-01-24,No,No
31445,5,53050087491,2023-08-09,Yes,Yes
73788,8,14719908801,2024-06-03,Yes,Yes
22865,4,52977695302,2024-09-19,Yes,No
20219,6,39471655149,2024-06-09,No,No
88940,13,09415844291,2023-03-31,No,No
63529,10,97169720745,2024-02-19,No,No
90599,9,51957860534,2024-11-06,Yes,Yes
75601,6,39033981350,2024-03-15,No,No
41773,10,30034525918,2024-12-29,No,No
45076,11,64286241287,2024-10-03,No,No
99388,10,66914430747,2023-06-22,Yes,Yes
28782,9,44083735295,2023-02-03,Yes,Yes
33063,9,11364913558,2023-11-07,Yes,Yes
91951,1,78737458825,2023-05-10,No,No
99911,11,77319137610,2023-07-18,No,No
55314,14,99574222584,2024-10-22,Yes,No
88012,11,37415976984,2024-06-02,No,No
96677,7,14344142947,2024-11-06,No,No
55198,7,57494498720,2024-09-22,No,No
52024,4,07673256778,2023-07-26,No,No
44522,8,63057815902,2024-01-23,Yes,Yes
14927,4,56499081980,2023-03-28,No,No
88991,1,55575699019,2024-01-05,No,No
16053,10,97921772278,2024-09-20,No,No
73286,12,32016068142,2023-04-21,No,No
85773,14,63441792490,2024-02-27,Yes,No
85471,11,01135995395,2024-04-19,No,No
39779,15,17110470663,2024-12-20,No,No
35016,15,30399739733,2024-06-05,Yes,No
19478,12,05228750808,2024-04-23,No,No
55364,5,01629832360,2024-03-16,Yes,Yes
80744,10,03251998120,2023-03-05,No,No
98737,12,42907550554,2024-05-07,No,No
58297,9,08704388541,2023-06-14,No,No
36514,11,11175352762,2023-12-23,Yes,No
45732,6,02556361817,2023-02-08,Yes,Yes
46390,7,87474247333,2024-02-01,Yes,Yes
81661,1,67762149940,2023-07-23,No,No
27004,6,04414791860,2023-05-26,Yes,Yes
14132,13,18999870664,2024-11-01,No,No
57526,14,97376549749,2023-01-11,No,No
74097,4,00260273103,2024-03-09,Yes,No
60008,8,24895071649,2024-10-05,No,No
34561,7,88230097888,2023-08-28,No,No
75201,13,50616161775,2024-01-08,No,No
50754,1,04801005860,2024-07-30,Yes,Yes
40283,8,70027318934,2024-12-22,No,No
34820,10,31594738770,2023-06-19,No,No
38800,7,51312478151,2023-08-05,No,No
19937,12,33465261890,2023-10-27,No,No
82118,6,85213867077,2023-04-13,Yes,Yes
80044,2,87012773857,2024-04-15,No,No
54429,15,69462326520,2024-05-17,Yes,Yes
46070,12,85752923415,2024-08-04,No,No
25723,6,02023139385,2024-05-22,Yes,Yes
73334,10,36020276490,2023-08-03,No,No
40485,5,01755337832,2024-10-11,No,No
24965,8,91024605066,2023-03-28,Yes,Yes
42686,5,79455148670,2024-02-01,Yes,Yes
24092,15,37031482334,2024-04-21,No,No
94996,9,63386550807,2023-09-27,Yes,Yes
40988,11,26637646162,2023-09-27,No,No
74376,14,06748716612,2023-11-25,Yes,Yes
55991,8,62109943319,2023-10-17,Yes,Yes
93259,3,76497499680,2023-12-13,Yes,Yes
70509,2,99593434949,2024-12-25,No,No
92765,9,98120033793,2024-08-21,Yes,No
99081,12,09211068227,2023-10-19,Yes,No
52865,2,08495444389,2024-04-22,Yes,Yes
83938,5,76744720531,2023-12-25,Yes,No
41062,11,71403869909,2024-11-08,No,No
43678,1,04061785183,2023-11-13,No,No
58795,10,66589770157,2024-08-27,No,No
80070,8,90680037944,2023-07-28,Yes,Yes
28423,14,21047347816,2023-03-29,Yes,No
25470,1,81466805032,2023-10-29,Yes,Yes
70418,7,78936266689,2023-03-25,No,No
46216,1,16349301869,2023-09-14,No,No
90491,11,80565044151,2024-12-23,No,No
14322,2,45402726825,2023-06-04,No,No
44397,12,67417611656,2023-04-14,No,No
62984,9,40276890036,2023-06-21,Yes,No
58027,6,57170562046,2023-08-28,Yes,No
47727,8,05003645184,2024-10-01,No,No
72794,5,81363726454,2024-02-06,No,No
93095,11,40178426575,2024-02-02,Yes,Yes
54473,3,34522123487,2024-01-24,Yes,Yes
10189,5,57876892159,2024-09-09,No,No
31767,2,00550858416,2024-01-27,Yes,Yes
97266,11,61807988187,2024-03-28,Yes,No
84705,7,59881453237,2023-12-09,Yes,No
59636,12,52180568651,2023-09-04,Yes,Yes
43373,11,49287730403,2023-06-06,No,No
79974,1,04518555677,2024-02-23,Yes,Yes
25406,10,93049723135,2024-10-17,No,No
27411,14,57537110909,2024-08-19,No,No
45332,2,48769275651,2024-08-05,No,No
67352,10,32178409080,2024-05-27,No,No
53882,7,11181136020,2023-12-02,Yes,No
21427,4,55361593913,2023-10-27,Yes,Yes
32450,9,91531835212,2024-03-28,No,No
24707,4,06344952825,2023-06-30,No,No
76857,12,03338316185,2023-04-10,No,No
28452,3,07703589903,2024-03-10,No,No
75758,11,82988702151,2023-05-27,Yes,No
45829,5,65266267174,2024-01-25,No,No
68355,2,01149831033,2024-09-24,Yes,Yes
90028,4,79046715874,2024-04-18,No,No
48842,11,55420225181,2023-06-26,No,No
23848,10,44581898885,2024-03-20,No,No
99465,3,85791262435,2023-03-24,Yes,No
32658,10,80991849680,2023-05-02,No,No
41169,12,46522855319,2024-02-28,Yes,No
70427,2,17810067889,2024-10-04,Yes,Yes
14510,8,40756177857,2023-08-15,No,No
33039,7,05664614219,2023-07-05,Yes,No
64790,1,50497315193,2024-01-12,Yes,No
35415,4,38135037919,2024-05-02,Yes,Yes
14364,6,43183281074,2024-08-05,No,No
74641,2,88831881924,2024-10-18,Yes,No
89543,12,41712612114,2024-10-15,Yes,Yes
62179,3,34706937297,2024-04-06,No,No
61911,9,66735375029,2024-12-11,No,No
74440,5,91239561382,2024-02-09,No,No
39604,7,31750528896,2024-09-23,Yes,Yes
73816,1,74340851691,2023-03-27,Yes,Yes
88593,6,78041532648,2023-04-01,No,No
23110,4,19006139242,2023-06-14,No,No
27505,6,06344781600,2023-03-12,No,No
61413,5,64758524343,2024-11-04,No,No
81886,6,84734811492,2023-02-24,Yes,Yes
24691,4,42331177673,2024-11-11,Yes,Yes
46442,10,93814072328,2024-06-14,Yes,Yes
56999,15,88080414127,2023-09-19,Yes,Yes
17810,10,96907084295,2023-02-16,Yes,Yes
65754,12,92605861845,2023-08-31,No,No
43453,5,29195435828,2023-12-07,No,No
43210,3,92570788944,2023-04-08,No,No
20766,6,19213594860,2024-11-22,No,No
20406,14,51011773061,2023-01-01,Yes,No
22776,14,88668765082,2023-07-03,Yes,No
99262,8,37523040206,2023-04-16,No,No
66069,11,12583069010,2024-10-12,Yes,No
49608,1,63889521738,2024-07-05,No,No
78003,4,25378562722,2024-01-26,No,No
28900,12,77064832867,2024-05-15,Yes,Yes
35243,7,89667032622,2024-03-02,Yes,Yes
95116,14,26748897859,2023-11-11,No,No
71582,4,63462096969,2023-12-19,No,No
82821,3,71949718863,2024-05-25,Yes,No
30695,9,38730142432,2023-09-29,No,No
62673,4,20602655988,2024-03-13,Yes,No
10438,9,37858314179,2023-07-23,Yes,Yes
76593,15,29690917319,2024-11-12,No,No
94669,14,07834966812,2023-07-15,No,No
63274,9,74240065675,2024-04-07,No,No
64979,15,44553697983,2024-03-02,Yes,Yes
78981,14,95265314205,2023-04-07,Yes,Yes
38914,14,56974744962,2023-04-06,Yes,Yes
57067,8,08468605720,2023-02-17,No,No
77103,14,44051069889,2024-05-01,No,No
90198,14,81056354008,2023-05-29,Yes,Yes
42825,1,71837210382,2024-08-02,No,No
59366,8,69217772078,2023-05-12,Yes,Yes
63867,7,36423367480,2024-06-02,No,No
96270,7,40761726502,2023-02-01,Yes,Yes
16620,2,81095117226,2023-09-07,Yes,No
56192,10,96424075493,2024-06-29,No,No
47403,2,62409794249,2024-05-08,No,No
28564,10,26487351230,2023-05-11,Yes,No
92983,6,42436366636,2024-03-11,No,No
78296,14,48425665091,2023-09-10,Yes,Yes
94449,6,18107475124,2024-06-12,Yes,Yes
71511,15,64702427094,2023-05-25,No,No
88894,1,84431766975,2023-05-17,Yes,Yes
71562,1,57779037668,2024-02-04,No,No
69626,2,26416468169,2024-04-30,Yes,No
78757,3,91683861115,2024-12-04,No,No
42616,1,30169685959,2024-02-17,Yes,No
56513,11,08061682202,2024-03-31,Yes,Yes
17972,7,05648435057,2024-05-11,Yes,No
10791,11,09142687039,2024-11-30,No,No
42035,14,54154367619,2023-02-23,Yes,Yes
28161,11,16863150580,2024-04-09,No,No
96965,10,32242105111,2023-05-06,Yes,Yes
83767,2,66450662666,2023-12-25,No,No
28364,10,98997595251,2024-05-19,No,No
23460,1,31066736516,2023-04-04,Yes,Yes
58546,7,74319094797,2024-05-11,Yes,Yes
92583,4,10143060468,2023-05-22,Yes,Yes
79145,12,36984025381,2023-12-28,No,No
21120,12,71480332921,2023-06-26,Yes,No
65106,15,45734673177,2023-03-14,Yes,No
79374,3,08793209151,2023-01-26,Yes,Yes
13066,9,05088583163,2024-08-27,Yes,Yes
91941,5,29372561667,2024-08-09,No,No
43502,13,77985571029,2023-10-28,Yes,Yes
90003,7,51547896409,2024-12-31,Yes,No
27860,5,46115787942,2024-02-17,Yes,No
42453,12,71172644017,2023-03-08,Yes,Yes
37930,7,20064990997,2024-06-30,No,No
47895,3,99239334021,2024-11-14,No,No
33492,15,19748533963,2023-08-21,No,No
78303,14,06367299748,2024-12-30,Yes,Yes
74551,4,49117305085,2024-11-21,No,No
98278,6,61210654727,2023-02-07,Yes,Yes
77020,12,92628685302,2024-02-06,Yes,No
96920,10,39966970299,2024-01-03,Yes,No
52712,5,82343008977,2023-07-24,No,No
57343,14,99259098722,2023-03-05,Yes,Yes
77166,7,74317111051,2024-02-21,Yes,Yes
85758,6,95078670256,2024-06-20,Yes,No
25424,12,77297903434,2024-03-19,No,No
95607,10,70290411090,2024-04-06,Yes,Yes
42892,15,79091121891,2024-12-07,No,No
83141,5,92596373687,2024-04-08,No,No
40782,13,48595084914,2024-05-10,No,No
36315,10,33636184757,2023-08-30,No,No
70780,14,48973946000,2023-12-04,Yes,No
59296,15,32584899305,2024-03-12,Yes,Yes
49797,3,16077204912,2023-10-04,Yes,Yes
40198,12,46464102450,2023-06-25,No,No
50352,2,01786747005,2024-02-10,Yes,Yes
68747,2,94977657480,2023-09-17,Yes,No
44247,9,39937155166,2024-11-06,Yes,Yes
29853,14,10826144780,2023-08-02,No,No
85144,9,11495738394,2024-09-09,Yes,Yes
43407,2,92874045957,2024-06-29,Yes,No
96143,5,13662062389,2023-10-15,No,No
58671,5,36221978692,2023-06-10,No,No
59192,4,97492063001,2024-12-06,No,No
21330,5,20936897141,2024-09-30,Yes,Yes
51792,7,59738090067,2023-02-02,Yes,Yes
27894,2,26524601935,2023-03-05,No,No
98999,9,48815192059,2024-05-09,No,No
82020,8,60148472592,2023-11-22,No,No
51183,6,92037126178,2024-09-20,Yes,Yes
16732,9,35901495966,2023-02-21,No,No
74693,2,30098654568,2023-06-20,No,No
78876,3,17120785633,2023-07-11,Yes,Yes
19957,5,88034220945,2024-08-13,Yes,Yes
77254,11,46837708196,2024-06-09,Yes,No
77017,7,01834833228,2024-02-12,Yes,Yes
50280,7,50272788833,2023-01-15,Yes,No
67464,15,09657648961,2024-03-27,Yes,No
68993,14,34257160569,2024-09-03,No,No
35368,13,84967324186,2024-10-28,No,No
86279,5,31012633614,2023-08-21,No,No
48323,7,96695226993,2024-09-08,Yes,No
14980,13,94376270330,2024-12-21,No,No
48172,1,06326929297,2023-01-06,No,No
81496,6,31563911429,2024-12-10,Yes,No
17195,11,30254456469,2024-08-24,Yes,No
92859,12,37313426673,2023-09-15,Yes,No
65413,6,14764866794,2024-02-18,Yes,Yes
87951,2,35725681072,2023-11-18,No,No
40136,14,31647015338,2024-10-16,No,No
52577,4,04532299344,2023-01-02,No,No
50495,7,13535627811,2023-11-26,No,No
74418,11,32713957337,2023-11-01,Yes,Yes
12964,4,95759473391,2023-09-23,No,No
41652,10,50497610940,2024-10-27,Yes,Yes
33855,9,12010247234,2023-10-11,Yes,No
32755,7,72099321357,2023-11-06,No,No
76085,5,32482025004,2023-04-13,No,No
78604,5,52225946496,2024-08-01,Yes,No
11695,11,92867385129,2024-01-21,No,No
96838,1,13215088159,2023-02-04,No,No
67193,12,19579077867,2023-09-22,No,No
29252,9,73787004843,2023-05-11,No,No
35889,14,33142635015,2023-01-24,No,No
73863,14,23063401620,2023-11-14,Yes,Yes
96980,7,85423204177,2023-05-01,Yes,No
61355,14,87115631073,2024-12-21,Yes,Yes
97265,1,66287587383,2024-01-10,Yes,Yes
76739,9,44701530579,2023-03-10,No,No
83989,11,70627600209,2023-06-30,Yes,Yes
29825,10,48200110075,2024-11-08,No,No
55523,1,23741648292,2023-12-17,No,No
76879,13,81450683824,2023-05-13,No,No
91386,9,67425601518,2024-11-14,Yes,Yes
86200,5,82217670851,2023-09-04,Yes,Yes
99404,11,32089816977,2023-06-28,Yes,No
30855,1,51510017410,2024-11-27,No,No
69817,4,41113133105,2024-10-13,Yes,No
90768,5,19122987682,2023-10-24,No,No
74209,13,11537293375,2023-07-27,Yes,Yes
51607,7,72310971383,2024-05-07,No,No
66914,15,98606393686,2023-04-15,Yes,No
49025,4,72103060380,2023-08-29,Yes,Yes
22722,5,74173029780,2024-02-04,No,No
80491,11,90029525865,2023-09-16,No,No
99863,1,84232099493,2024-10-28,Yes,No
35359,13,09704988976,2024-07-11,Yes,Yes
74688,4,98771788040,2023-06-11,No,No
24522,6,13849923645,2024-10-16,No,No
21907,10,13110914907,2023-08-27,Yes,No
76200,15,56776633344,2023-11-24,Yes,No
91657,8,37081137392,2023-05-30,Yes,No
13400,15,40428534305,2024-01-01,Yes,Yes
68831,9,50419087377,2023-09-06,Yes,Yes
18791,5,44210751297,2023-05-11,No,No
91669,3,77563930609,2024-02-08,Yes,Yes
49548,3,72653739246,2023-09-05,Yes,Yes
78764,11,59158236189,2024-09-19,Yes,No
77706,5,61050831538,2023-04-14,No,No
55933,8,05697932305,2023-03-30,No,No
59465,5,49894015148,2024-05-15,No,No
70205,3,79517848857,2024-12-02,Yes,Yes
86112,8,09509456043,2023-03-10,Yes,Yes
62892,4,53446669086,2023-11-12,No,No
31027,13,47691069732,2023-11-08,No,No
48573,4,88227902749,2023-12-19,Yes,Yes
19075,9,14527848003,2024-01-11,Yes,Yes
52591,14,27266366579,2023-02-07,Yes,No
31562,15,41098798647,2023-12-30,Yes,Yes
14723,7,29028588810,2024-07-04,No,No
44982,2,33979755783,2023-01-05,Yes,No
59123,8,68071168496,2024-01-12,Yes,Yes
41965,15,51637887585,2023-02-27,Yes,No
29059,15,32078073292,2024-09-05,No,No
70974,2,05106097885,2023-08-20,Yes,Yes
28355,8,04320711778,2023-07-11,Yes,Yes
87781,2,78692013784,2023-11-22,Yes,No
50335,12,86682737978,2023-11-04,Yes,Yes
78639,11,25417241265,2023-01-17,Yes,Yes
29733,6,14826921819,2024-04-23,No,No
16529,14,61036031846,2024-02-06,Yes,No
83740,7,91028477622,2023-04-02,Yes,Yes
51284,5,90195403025,2023-07-27,No,No
81942,6,34680980318,2023-06-10,Yes,Yes
